timestamp,route_id,route_code,start_location,end_location,distance_km,city,vehicle_count,average_speed,congestion_level,weather,temperature,rainfall
2026-06-21 13:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,178,40,Medium,Cloudy,25,0
2026-06-21 14:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,124,48,Medium,Cloudy,33,0
2026-06-21 15:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,171,49,Medium,Sunny,35,0
2026-06-21 16:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,162,45,Medium,Cloudy,29,0
2026-06-21 17:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,261,31,High,Cloudy,25,0
2026-06-21 18:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,189,26,High,Rainy,25,3
2026-06-21 19:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,250,22,High,Sunny,24,0
2026-06-21 20:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,209,29,High,Rainy,30,12
2026-06-21 21:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,78,59,Low,Cloudy,34,0
2026-06-21 22:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,62,51,Low,Cloudy,32,0
2026-06-21 23:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,85,65,Low,Rainy,28,7
2026-06-22 00:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,32,61,Low,Cloudy,30,0
2026-06-22 01:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,59,57,Low,Sunny,37,0
2026-06-22 02:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,56,64,Low,Sunny,31,0
2026-06-22 03:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,68,69,Low,Sunny,36,0
2026-06-22 04:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,66,56,Low,Rainy,36,7
2026-06-22 05:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,52,51,Low,Cloudy,31,0
2026-06-22 06:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,31,56,Low,Rainy,30,10
2026-06-22 07:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,222,28,High,Sunny,38,0
2026-06-22 08:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,208,20,High,Sunny,32,0
2026-06-22 09:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,186,32,High,Rainy,38,15
2026-06-22 10:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,182,22,High,Cloudy,33,0
2026-06-22 11:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,110,39,Medium,Cloudy,34,0
2026-06-22 12:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,147,37,Medium,Rainy,33,11
2026-06-22 13:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,159,44,Medium,Rainy,38,20
2026-06-22 14:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,130,45,Medium,Rainy,36,6
2026-06-22 15:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,168,46,Medium,Cloudy,24,0
2026-06-22 16:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,174,38,Medium,Cloudy,28,0
2026-06-22 17:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,188,22,High,Rainy,38,13
2026-06-22 18:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,262,33,High,Cloudy,24,0
2026-06-22 19:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,210,18,High,Rainy,35,13
2026-06-22 20:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,246,24,High,Sunny,38,0
2026-06-22 21:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,63,58,Low,Rainy,31,17
2026-06-22 22:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,75,57,Low,Rainy,37,10
2026-06-22 23:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,86,58,Low,Cloudy,38,0
2026-06-23 00:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,83,62,Low,Rainy,35,2
2026-06-23 01:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,34,54,Low,Sunny,36,0
2026-06-23 02:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,84,50,Low,Cloudy,34,0
2026-06-23 03:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,78,50,Low,Sunny,32,0
2026-06-23 04:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,87,58,Low,Sunny,36,0
2026-06-23 05:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,75,60,Low,Rainy,29,18
2026-06-23 06:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,72,55,Low,Sunny,27,0
2026-06-23 07:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,183,26,High,Cloudy,27,0
2026-06-23 08:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,237,21,High,Rainy,30,13
2026-06-23 09:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,264,23,High,Rainy,37,3
2026-06-23 10:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,265,28,High,Sunny,26,0
2026-06-23 11:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,105,44,Medium,Cloudy,28,0
2026-06-23 12:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,174,49,Medium,Cloudy,31,0
2026-06-23 13:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,154,49,Medium,Sunny,36,0
2026-06-23 14:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,116,36,Medium,Rainy,37,13
2026-06-23 15:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,119,50,Medium,Rainy,24,17
2026-06-23 16:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,103,45,Medium,Sunny,38,0
2026-06-23 17:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,214,34,High,Rainy,38,11
2026-06-23 18:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,200,28,High,Cloudy,36,0
2026-06-23 19:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,189,30,High,Cloudy,34,0
2026-06-23 20:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,250,20,High,Cloudy,30,0
2026-06-23 21:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,56,59,Low,Cloudy,35,0
2026-06-23 22:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,59,62,Low,Sunny,34,0
2026-06-23 23:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,75,69,Low,Cloudy,37,0
2026-06-24 00:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,61,69,Low,Cloudy,26,0
2026-06-24 01:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,66,70,Low,Rainy,28,7
2026-06-24 02:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,67,54,Low,Rainy,24,20
2026-06-24 03:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,48,66,Low,Sunny,25,0
2026-06-24 04:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,37,61,Low,Rainy,35,16
2026-06-24 05:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,59,54,Low,Rainy,30,14
2026-06-24 06:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,51,69,Low,Rainy,33,12
2026-06-24 07:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,279,19,High,Rainy,36,9
2026-06-24 08:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,260,29,High,Sunny,28,0
2026-06-24 09:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,184,30,High,Sunny,28,0
2026-06-24 10:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,317,23,High,Rainy,29,7
2026-06-24 11:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,170,39,Medium,Rainy,25,3
2026-06-24 12:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,160,38,Medium,Rainy,33,16
2026-06-24 13:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,145,42,Medium,Rainy,32,10
2026-06-24 14:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,173,50,Medium,Rainy,37,5
2026-06-24 15:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,138,36,Medium,Rainy,25,12
2026-06-24 16:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,140,38,Medium,Rainy,37,12
2026-06-24 17:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,223,21,High,Rainy,32,7
2026-06-24 18:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,276,29,High,Sunny,30,0
2026-06-24 19:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,199,27,High,Cloudy,25,0
2026-06-24 20:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,305,18,High,Cloudy,29,0
2026-06-24 21:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,48,56,Low,Rainy,34,15
2026-06-24 22:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,71,52,Low,Cloudy,37,0
2026-06-24 23:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,76,52,Low,Sunny,36,0
2026-06-25 00:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,65,58,Low,Sunny,27,0
2026-06-25 01:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,78,56,Low,Sunny,25,0
2026-06-25 02:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,39,54,Low,Rainy,27,10
2026-06-25 03:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,77,66,Low,Cloudy,24,0
2026-06-25 04:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,44,50,Low,Cloudy,29,0
2026-06-25 05:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,47,55,Low,Rainy,38,5
2026-06-25 06:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,60,56,Low,Rainy,33,13
2026-06-25 07:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,235,19,High,Cloudy,27,0
2026-06-25 08:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,251,23,High,Rainy,26,4
2026-06-25 09:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,309,28,High,Cloudy,31,0
2026-06-25 10:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,286,21,High,Sunny,36,0
2026-06-25 11:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,179,50,Medium,Cloudy,26,0
2026-06-25 12:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,109,43,Medium,Cloudy,25,0
2026-06-25 13:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,110,43,Medium,Sunny,28,0
2026-06-25 14:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,117,48,Medium,Cloudy,29,0
2026-06-25 15:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,163,42,Medium,Cloudy,24,0
2026-06-25 16:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,124,41,Medium,Rainy,27,15
2026-06-25 17:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,217,27,High,Rainy,33,19
2026-06-25 18:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,256,32,High,Rainy,36,5
2026-06-25 19:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,220,23,High,Rainy,30,19
2026-06-25 20:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,284,30,High,Sunny,28,0
2026-06-25 21:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,45,65,Low,Rainy,31,10
2026-06-25 22:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,73,57,Low,Sunny,33,0
2026-06-25 23:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,58,62,Low,Rainy,32,10
2026-06-26 00:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,80,55,Low,Sunny,36,0
2026-06-26 01:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,39,62,Low,Cloudy,34,0
2026-06-26 02:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,36,55,Low,Sunny,37,0
2026-06-26 03:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,41,58,Low,Sunny,34,0
2026-06-26 04:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,56,65,Low,Sunny,27,0
2026-06-26 05:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,76,65,Low,Rainy,35,10
2026-06-26 06:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,40,63,Low,Rainy,33,8
2026-06-26 07:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,190,31,High,Cloudy,34,0
2026-06-26 08:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,276,18,High,Cloudy,28,0
2026-06-26 09:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,252,28,High,Cloudy,25,0
2026-06-26 10:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,315,21,High,Rainy,38,8
2026-06-26 11:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,129,40,Medium,Sunny,31,0
2026-06-26 12:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,164,46,Medium,Rainy,34,2
2026-06-26 13:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,146,39,Medium,Rainy,29,5
2026-06-26 14:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,126,40,Medium,Cloudy,26,0
2026-06-26 15:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,164,43,Medium,Rainy,29,5
2026-06-26 16:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,164,45,Medium,Cloudy,33,0
2026-06-26 17:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,223,28,High,Rainy,33,12
2026-06-26 18:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,224,18,High,Cloudy,30,0
2026-06-26 19:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,193,33,High,Sunny,26,0
2026-06-26 20:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,264,30,High,Rainy,27,12
2026-06-26 21:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,86,62,Low,Sunny,32,0
2026-06-26 22:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,33,65,Low,Sunny,34,0
2026-06-26 23:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,79,70,Low,Rainy,25,5
2026-06-27 00:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,87,70,Low,Cloudy,34,0
2026-06-27 01:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,74,60,Low,Cloudy,38,0
2026-06-27 02:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,74,63,Low,Cloudy,32,0
2026-06-27 03:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,65,59,Low,Sunny,37,0
2026-06-27 04:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,82,55,Low,Sunny,25,0
2026-06-27 05:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,77,58,Low,Cloudy,35,0
2026-06-27 06:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,83,58,Low,Sunny,25,0
2026-06-27 07:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,230,31,High,Cloudy,24,0
2026-06-27 08:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,235,24,High,Rainy,24,17
2026-06-27 09:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,209,19,High,Sunny,38,0
2026-06-27 10:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,207,31,High,Rainy,33,14
2026-06-27 11:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,158,38,Medium,Sunny,32,0
2026-06-27 12:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,151,46,Medium,Sunny,37,0
2026-06-27 13:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,175,37,Medium,Rainy,34,15
2026-06-27 14:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,102,41,Medium,Sunny,27,0
2026-06-27 15:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,128,45,Medium,Rainy,32,18
2026-06-27 16:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,129,37,Medium,Cloudy,27,0
2026-06-27 17:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,286,28,High,Cloudy,34,0
2026-06-27 18:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,235,35,High,Cloudy,30,0
2026-06-27 19:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,198,25,High,Rainy,27,6
2026-06-27 20:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,185,28,High,Sunny,38,0
2026-06-27 21:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,33,62,Low,Rainy,37,12
2026-06-27 22:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,51,63,Low,Sunny,24,0
2026-06-27 23:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,79,66,Low,Rainy,27,4
2026-06-28 00:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,46,61,Low,Rainy,33,10
2026-06-28 01:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,34,52,Low,Sunny,33,0
2026-06-28 02:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,42,50,Low,Sunny,30,0
2026-06-28 03:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,31,51,Low,Cloudy,27,0
2026-06-28 04:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,62,70,Low,Rainy,35,1
2026-06-28 05:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,57,58,Low,Sunny,37,0
2026-06-28 06:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,72,53,Low,Rainy,32,4
2026-06-28 07:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,191,30,High,Rainy,36,13
2026-06-28 08:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,283,20,High,Rainy,28,15
2026-06-28 09:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,290,25,High,Sunny,36,0
2026-06-28 10:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,298,29,High,Sunny,35,0
2026-06-28 11:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,136,36,Medium,Sunny,35,0
2026-06-28 12:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,169,45,Medium,Sunny,34,0
2026-06-28 13:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,173,47,Medium,Rainy,26,15
2026-06-28 14:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,157,41,Medium,Cloudy,33,0
2026-06-28 15:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,150,44,Medium,Rainy,35,19
2026-06-28 16:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,166,41,Medium,Rainy,32,17
2026-06-28 17:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,316,34,High,Cloudy,37,0
2026-06-28 18:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,222,25,High,Sunny,24,0
2026-06-28 19:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,231,19,High,Cloudy,26,0
2026-06-28 20:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,283,24,High,Sunny,28,0
2026-06-28 21:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,44,52,Low,Rainy,29,20
2026-06-28 22:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,32,66,Low,Sunny,34,0
2026-06-28 23:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,32,51,Low,Sunny,34,0
2026-06-29 00:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,36,60,Low,Rainy,36,11
2026-06-29 01:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,44,63,Low,Rainy,31,4
2026-06-29 02:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,53,63,Low,Cloudy,35,0
2026-06-29 03:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,82,62,Low,Sunny,26,0
2026-06-29 04:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,71,60,Low,Sunny,36,0
2026-06-29 05:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,85,51,Low,Sunny,25,0
2026-06-29 06:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,36,58,Low,Sunny,26,0
2026-06-29 07:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,181,27,High,Sunny,29,0
2026-06-29 08:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,251,35,High,Rainy,37,3
2026-06-29 09:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,212,34,High,Cloudy,27,0
2026-06-29 10:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,248,23,High,Rainy,32,14
2026-06-29 11:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,112,45,Medium,Cloudy,28,0
2026-06-29 12:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,106,37,Medium,Sunny,38,0
2026-06-29 13:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,117,47,Medium,Rainy,30,16
2026-06-29 14:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,124,36,Medium,Cloudy,38,0
2026-06-29 15:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,133,43,Medium,Sunny,26,0
2026-06-29 16:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,132,35,Medium,Rainy,24,13
2026-06-29 17:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,298,20,High,Rainy,35,13
2026-06-29 18:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,297,33,High,Rainy,32,20
2026-06-29 19:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,180,31,High,Rainy,31,3
2026-06-29 20:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,260,31,High,Cloudy,37,0
2026-06-29 21:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,33,57,Low,Cloudy,24,0
2026-06-29 22:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,33,60,Low,Cloudy,30,0
2026-06-29 23:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,60,62,Low,Rainy,38,5
2026-06-30 00:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,57,59,Low,Rainy,28,5
2026-06-30 01:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,42,60,Low,Cloudy,36,0
2026-06-30 02:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,68,57,Low,Cloudy,28,0
2026-06-30 03:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,65,58,Low,Rainy,34,4
2026-06-30 04:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,57,57,Low,Rainy,29,12
2026-06-30 05:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,46,54,Low,Rainy,38,5
2026-06-30 06:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,42,70,Low,Rainy,37,6
2026-06-30 07:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,286,31,High,Sunny,25,0
2026-06-30 08:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,186,29,High,Rainy,33,8
2026-06-30 09:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,206,30,High,Sunny,33,0
2026-06-30 10:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,198,29,High,Sunny,36,0
2026-06-30 11:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,115,36,Medium,Rainy,31,17
2026-06-30 12:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,126,35,Medium,Cloudy,24,0
2026-06-30 13:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,110,48,Medium,Sunny,34,0
2026-06-30 14:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,124,43,Medium,Cloudy,26,0
2026-06-30 15:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,110,49,Medium,Rainy,29,14
2026-06-30 16:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,155,49,Medium,Sunny,34,0
2026-06-30 17:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,185,22,High,Sunny,29,0
2026-06-30 18:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,283,24,High,Rainy,33,14
2026-06-30 19:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,296,25,High,Rainy,31,17
2026-06-30 20:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,255,20,High,Rainy,38,17
2026-06-30 21:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,77,70,Low,Sunny,35,0
2026-06-30 22:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,51,53,Low,Sunny,33,0
2026-06-30 23:00:00,1,R001,Chennai Central,Tambaram,28.5,Chennai,81,64,Low,Rainy,29,18
2026-06-01 00:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,75,66,Low,Sunny,36,0
2026-06-01 01:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,79,66,Low,Rainy,28,13
2026-06-01 02:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,58,51,Low,Rainy,35,2
2026-06-01 03:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,47,65,Low,Cloudy,24,0
2026-06-01 04:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,68,68,Low,Cloudy,28,0
2026-06-01 05:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,31,59,Low,Rainy,30,11
2026-06-01 06:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,83,53,Low,Cloudy,38,0
2026-06-01 07:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,248,26,High,Sunny,33,0
2026-06-01 08:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,219,20,High,Sunny,37,0
2026-06-01 09:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,209,28,High,Rainy,24,8
2026-06-01 10:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,224,27,High,Sunny,38,0
2026-06-01 11:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,171,43,Medium,Rainy,38,6
2026-06-01 12:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,112,48,Medium,Sunny,27,0
2026-06-01 13:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,179,49,Medium,Rainy,30,4
2026-06-01 14:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,110,44,Medium,Sunny,29,0
2026-06-01 15:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,123,36,Medium,Sunny,37,0
2026-06-01 16:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,145,50,Medium,Sunny,24,0
2026-06-01 17:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,255,32,High,Cloudy,26,0
2026-06-01 18:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,288,29,High,Sunny,36,0
2026-06-01 19:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,201,21,High,Sunny,34,0
2026-06-01 20:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,309,26,High,Cloudy,35,0
